global_id,source_file,local_id,question,answer_excerpt,theme_cluster,primary_books,secondary_books,how_to_enrich,compliance_guardrail
JIM-LIT-0248,Harpian_JIM_v2.docx,A2,A2. O que muda quando ele vira negativo?,"Quando o SGA cruza abaixo do limiar de −0,6% mensal, o sistema inicia o protocolo de transição para postura defensiva em duas etapas: (i) Liquidação imediata parcial: aproximadamente 40% do risco do portfólio é liquidado no próprio dia da ativação do sinal — os ativos de maior risco e liquidez imediata são os primeiros a ser vendidos, reduzindo de imediato a exposição direcional; (ii) Liquidação residual: os 60% restantes são movidos para caixa ou ativos defensivos no próximo rebalanceamento de ",momentum_regime_stormguard,B01: Quantitative Momentum | B02: Chaos and Order in the Capital Markets | B06: Advances in Financial Machine Learning,B07: The Misbehavior of Markets | B03: The Man Who Solved the Market,"Wesley Gray & Jack Vogel, em Quantitative Momentum, reforça momentum como prêmio persistente porém cíclico; Edgar Peters, em Chaos and Order in the Capital Markets, reforça mercados alternam ordem e caos; Marcos López de Prado, em Advances in Financial Machine Learning, reforça backtests sofrem risco de overfitting.",Não prometer proteção ou captura de tendências; explicar sinais como leitura probabilística de regime sujeita a falso positivo/falso negativo.
JIM-LIT-0249,Harpian_JIM_v2.docx,A3,A3. Quanto tempo demora uma transição de regime?,"A duração de uma transição de regime tem dois componentes distintos: (i) Detecção: o SGA é calculado em tempo real, mas as decisões de transição são processadas com granularidade mensal, alinhadas ao calendário de rebalanceamento. A detecção ocorre quando o SGA cruzar o limiar em qualquer dia do mês — o sinal é válido imediatamente para a liquidação parcial (40%); (ii) Execução completa: a liquidação total do portfólio para caixa ocorre ao final do ciclo mensal em curso. Portanto, dependendo do ",momentum_regime_stormguard,B01: Quantitative Momentum | B02: Chaos and Order in the Capital Markets | B06: Advances in Financial Machine Learning,B07: The Misbehavior of Markets | B03: The Man Who Solved the Market,"Wesley Gray & Jack Vogel, em Quantitative Momentum, reforça momentum como prêmio persistente porém cíclico; Edgar Peters, em Chaos and Order in the Capital Markets, reforça mercados alternam ordem e caos; Marcos López de Prado, em Advances in Financial Machine Learning, reforça backtests sofrem risco de overfitting.",Não prometer proteção ou captura de tendências; explicar sinais como leitura probabilística de regime sujeita a falso positivo/falso negativo.
JIM-LIT-0250,Harpian_JIM_v2.docx,A4,A4. Quais indicadores alimentam o StormGuard?,O StormGuard-Armor é composto por três classes de indicadores distintas e ortogonais: (i) Tendência de Preço (Price Trend): utiliza filtros casados — especificamente DEMA (Double Exponential Moving Average) de 2ª ordem — aplicados ao índice de mercado de referência (S&P 500 e/ou índice ponderado do universo de ativos). Mede a direção e qualidade da tendência de preço filtrada de ruído; (ii) Momentum de Volume (Volume Momentum): integra dados de volume de negociação para inferir o comportamento d,momentum_regime_stormguard,B01: Quantitative Momentum | B02: Chaos and Order in the Capital Markets | B06: Advances in Financial Machine Learning,B07: The Misbehavior of Markets | B03: The Man Who Solved the Market,"Wesley Gray & Jack Vogel, em Quantitative Momentum, reforça momentum como prêmio persistente porém cíclico; Edgar Peters, em Chaos and Order in the Capital Markets, reforça mercados alternam ordem e caos; Marcos López de Prado, em Advances in Financial Machine Learning, reforça backtests sofrem risco de overfitting.",Não prometer proteção ou captura de tendências; explicar sinais como leitura probabilística de regime sujeita a falso positivo/falso negativo.
JIM-LIT-0251,Harpian_JIM_v2.docx,A5,A5. O StormGuard pode gerar falso positivo?,"Sim, e essa é uma realidade operacional que deve ser comunicada de forma transparente. Um falso positivo ocorre quando o SGA ativa o sinal defensivo (cruza abaixo de −0,6%) mas o mercado retoma sua trajetória de alta — ou seja, o sistema vai para caixa desnecessariamente. As condições mais propícias a falsos positivos são: (i) Correções rápidas e profundas dentro de bull markets (ex.: queda de 10–15% em 3–4 semanas seguida de recuperação imediata); (ii) Eventos geopolíticos ou macroeconômicos de",momentum_regime_stormguard,B01: Quantitative Momentum | B02: Chaos and Order in the Capital Markets | B06: Advances in Financial Machine Learning,B07: The Misbehavior of Markets | B03: The Man Who Solved the Market,"Wesley Gray & Jack Vogel, em Quantitative Momentum, reforça momentum como prêmio persistente porém cíclico; Edgar Peters, em Chaos and Order in the Capital Markets, reforça mercados alternam ordem e caos; Marcos López de Prado, em Advances in Financial Machine Learning, reforça backtests sofrem risco de overfitting.",Não prometer proteção ou captura de tendências; explicar sinais como leitura probabilística de regime sujeita a falso positivo/falso negativo.
JIM-LIT-0252,Harpian_JIM_v2.docx,A6,A6. Como o sistema diferencia ruído de sinal?,A diferenciação entre ruído e sinal é o problema central que a TPT resolve via teoria de filtragem ótima. A operacionalização ocorre em múltiplos níveis: (i) Filtragem temporal (DEMA de 2ª ordem): o filtro casado suprime componentes de alta frequência (ruído diário) e preserva componentes de baixa frequência (tendência real). A resposta de impulso do DEMA é matematicamente calibrada para maximizar a SNR para a frequência de oscilação característica de cada ativo; (ii) Threshold conservador no SG,momentum_regime_stormguard,B01: Quantitative Momentum | B02: Chaos and Order in the Capital Markets | B06: Advances in Financial Machine Learning,B07: The Misbehavior of Markets | B03: The Man Who Solved the Market,"Wesley Gray & Jack Vogel, em Quantitative Momentum, reforça momentum como prêmio persistente porém cíclico; Edgar Peters, em Chaos and Order in the Capital Markets, reforça mercados alternam ordem e caos; Marcos López de Prado, em Advances in Financial Machine Learning, reforça backtests sofrem risco de overfitting.",Não prometer proteção ou captura de tendências; explicar sinais como leitura probabilística de regime sujeita a falso positivo/falso negativo.
JIM-LIT-0253,Harpian_JIM_v2.docx,A7,A7. O que acontece com a carteira em Risk-Off?,"Em regime Risk-Off (SGA < −0,6%, Estado 4 — Bear Trend), o portfólio passa pelo seguinte protocolo: (i) Liquidação escalonada: 40% do risco é eliminado imediatamente no dia do sinal; 60% restante é liquidado no fim do ciclo mensal; (ii) Destino dos recursos: os recursos são movidos para caixa (instrumento monetário de alta liquidez e baixo risco, como T-bills ou equivalente) ou, em casos onde o sinal-ruído de ativos defensivos seja adequado, para um ativo defensivo qualificado (ex.: AGG — Bloomb",momentum_regime_stormguard,B01: Quantitative Momentum | B02: Chaos and Order in the Capital Markets | B06: Advances in Financial Machine Learning,B07: The Misbehavior of Markets | B03: The Man Who Solved the Market,"Wesley Gray & Jack Vogel, em Quantitative Momentum, reforça momentum como prêmio persistente porém cíclico; Edgar Peters, em Chaos and Order in the Capital Markets, reforça mercados alternam ordem e caos; Marcos López de Prado, em Advances in Financial Machine Learning, reforça backtests sofrem risco de overfitting.",Não prometer proteção ou captura de tendências; explicar sinais como leitura probabilística de regime sujeita a falso positivo/falso negativo.
JIM-LIT-0254,Harpian_JIM_v2.docx,A8,A8. Caixa é posição ou ausência de decisão?,"Caixa é, inequivocamente, uma posição ativa e deliberada. A confusão entre caixa como 'ausência de decisão' e caixa como 'posição estratégica' é um dos vieses comportamentais mais custosos em gestão de portfólio — documentado por Kahneman & Tversky (1979) como omission bias (tendência a avaliar perdas por inação como menos graves do que perdas por ação). Na TPT, caixa tem quatro propriedades estratégicas explícitas: (i) Preservação de capital composto: cada ponto percentual de perda evitada tem ",performance_backtest_metrics,B06: Advances in Financial Machine Learning | B07: The Misbehavior of Markets | B10: The Most Important Thing,B11: Antifragile | B04: Thinking in Bets,"Marcos López de Prado, em Advances in Financial Machine Learning, reforça backtests sofrem risco de overfitting; Benoit Mandelbrot, em The Misbehavior of Markets, reforça retornos têm caudas gordas; Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade.","Sempre acrescentar: performance passada/backtest não garante resultado futuro; considerar custos, slippage, liquidez, impostos, overfitting e suitability."
JIM-LIT-0255,Harpian_JIM_v2.docx,A9,A9. Qual o custo de sair cedo demais do mercado?,"O custo de sair cedo demais (falso positivo defensivo) se manifesta em três dimensões: (i) Custo de oportunidade direto: o portfólio perde o retorno do período em que permanece defensivo enquanto o mercado continua subindo. Se o SGA ativa a defesa prematuramente e o mercado sobe mais 8% antes de cair, esse 8% é custo de oportunidade; (ii) Custo de re-entrada: ao retornar ao mercado após o falso positivo, o portfólio entra a preços mais altos do que saiu — reduzindo o potencial de retorno do próx",performance_backtest_metrics,B06: Advances in Financial Machine Learning | B07: The Misbehavior of Markets | B10: The Most Important Thing,B11: Antifragile | B04: Thinking in Bets,"Marcos López de Prado, em Advances in Financial Machine Learning, reforça backtests sofrem risco de overfitting; Benoit Mandelbrot, em The Misbehavior of Markets, reforça retornos têm caudas gordas; Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade.","Sempre acrescentar: performance passada/backtest não garante resultado futuro; considerar custos, slippage, liquidez, impostos, overfitting e suitability."
JIM-LIT-0256,Harpian_JIM_v2.docx,A10,A10. Qual o custo de entrar atrasado?,O custo de entrar atrasado no ciclo de alta (após o sinal de retorno ao risco) também tem múltiplas dimensões: (i) Perda de retorno inicial de ciclo: os primeiros meses de uma retomada de bull market frequentemente concentram os maiores retornos — o sistema pode perder parte desse movimento ao aguardar confirmação mensal do SGA positivo; (ii) Impacto no CAGR de longo prazo: perder os melhores dias/semanas de mercado tem impacto desproporcionalmente negativo sobre o CAGR composto (estudos clássic,performance_backtest_metrics,B06: Advances in Financial Machine Learning | B07: The Misbehavior of Markets | B10: The Most Important Thing,B11: Antifragile | B01: Quantitative Momentum,"Marcos López de Prado, em Advances in Financial Machine Learning, reforça backtests sofrem risco de overfitting; Benoit Mandelbrot, em The Misbehavior of Markets, reforça retornos têm caudas gordas; Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade.","Sempre acrescentar: performance passada/backtest não garante resultado futuro; considerar custos, slippage, liquidez, impostos, overfitting e suitability."
JIM-LIT-0257,Harpian_JIM_v2.docx,B1,B1. Como o AlphaDroid escolhe setores?,"O AlphaDroid (motor analítico desenvolvido pela SumGrowth Strategies / Scott Juds) escolhe setores através de um processo de ranking de momentum filtrado aplicado sobre o universo de ativos pré-definido. O processo é: (i) Para cada ativo do universo, calcula-se o valor atual do filtro casado (DEMA de 2ª ordem) e sua derivada (taxa de variação) — o que mede não apenas a direção do momentum, mas sua aceleração; (ii) Os ativos são rankeados por força de momentum ajustada à SNR — ativos com sinal de",momentum_regime_stormguard,B01: Quantitative Momentum | B02: Chaos and Order in the Capital Markets | B06: Advances in Financial Machine Learning,B07: The Misbehavior of Markets | B03: The Man Who Solved the Market,"Wesley Gray & Jack Vogel, em Quantitative Momentum, reforça momentum como prêmio persistente porém cíclico; Edgar Peters, em Chaos and Order in the Capital Markets, reforça mercados alternam ordem e caos; Marcos López de Prado, em Advances in Financial Machine Learning, reforça backtests sofrem risco de overfitting.",Não prometer proteção ou captura de tendências; explicar sinais como leitura probabilística de regime sujeita a falso positivo/falso negativo.
